,Code,Identifier,Latitude,Longitude,daily max,ciggy
669,670.0,744,34.066590000000005,-118.22688000000001,0.03203828827551038,0.004852732730797306
670,671.0,745,34.066590000000005,-118.22688000000001,0.2141236602544256,0.032432597073203666
671,672.0,746,34.066590000000005,-118.22688000000001,0.2112584145011017,0.031998607849766866
672,673.0,747,34.066590000000005,-118.22688000000001,0.23359092148562355,0.03538123824102245
673,674.0,748,34.066590000000005,-118.22688000000001,0.44091969537711817,0.06678463652645415
674,675.0,749,34.066590000000005,-118.22688000000001,0.04377220983314363,0.006630030716060155
675,676.0,750,34.066590000000005,-118.22688000000001,0.23633046209989927,0.035796187326064745
676,677.0,751,34.066590000000005,-118.22688000000001,0.38524547311726054,0.05835184766149439
677,678.0,752,34.066590000000005,-118.22688000000001,0.07026718034710332,0.010643135583241248
678,679.0,753,34.066590000000005,-118.22688000000001,0.11406472084815954,0.017277003051134564
679,680.0,754,34.066590000000005,-118.22688000000001,0.3300070152477955,0.049985062576199425
680,681.0,755,34.066590000000005,-118.22688000000001,0.053889758608432356,0.008162502103890553
681,682.0,756,34.066590000000005,-118.22688000000001,0.053775924706399914,0.00814526006219604
682,683.0,757,34.066590000000005,-118.22688000000001,0.21375660303181246,0.03237700013921852
683,684.0,758,34.066590000000005,-118.22688000000001,0.0365466202627722,0.005535594749134562
684,685.0,759,34.066590000000005,-118.22688000000001,0.14302664724958827,0.021663769503404304
685,686.0,760,34.066590000000005,-118.22688000000001,0.2860429454537934,0.043325971471401235
686,687.0,761,34.066590000000005,-118.22688000000001,0.4200512996499852,0.06362377018698442
687,688.0,762,34.066590000000005,-118.22688000000001,0.02901075029028064,0.004394161643967841
688,689.0,763,34.066590000000005,-118.22688000000001,0.015402303235084625,0.002332935530007484
689,690.0,764,34.066590000000005,-118.22688000000001,0.1803225195056364,0.027312850954453727
690,691.0,765,34.066590000000005,-118.22688000000001,0.08488611619431707,0.012857417066232559
691,692.0,766,34.066590000000005,-118.22688000000001,0.39078254073707747,0.059190528836975995
692,693.0,767,34.066590000000005,-118.22688000000001,0.15450661258536036,0.02340260158626258
693,694.0,768,34.066590000000005,-118.22688000000001,0.1940991345449386,0.029399548912406696
694,695.0,769,34.066590000000005,-118.22688000000001,0.09511851978401978,0.014407285129952863
695,696.0,770,34.066590000000005,-118.22688000000001,0.09262265698891148,0.014029245111920456
696,697.0,771,34.066590000000005,-118.22688000000001,0.021004453363718544,0.003181474536157902
697,698.0,772,34.066590000000005,-118.22688000000001,0.18210309302285937,0.027582548489862434
698,699.0,773,34.066590000000005,-118.22688000000001,0.3171612924336884,0.048039363760622664
699,700.0,774,34.066590000000005,-118.22688000000001,0.0278251329345526,0.004214580135153567
700,701.0,775,34.066590000000005,-118.22688000000001,0.16451528175369873,0.024918581342960232
701,702.0,776,34.066590000000005,-118.22688000000001,0.12188332146146126,0.018461260424029333
702,703.0,777,34.066590000000005,-118.22688000000001,0.28232273158799365,0.042762483077861436
703,704.0,778,34.066590000000005,-118.22688000000001,0.20094712572591003,0.030436791309951174
704,705.0,779,34.066590000000005,-118.22688000000001,0.3703204297233506,0.056091201088763504
705,706.0,780,34.066590000000005,-118.22688000000001,0.3853956302380346,0.058374591460054304
706,707.0,781,34.066590000000005,-118.22688000000001,0.18571303676621193,0.028129334635522234
707,708.0,782,34.066590000000005,-118.22688000000001,0.17090958110519663,0.02588710455140045
708,709.0,783,34.066590000000005,-118.22688000000001,0.022241514627974523,0.0033688480823172075
709,710.0,784,34.066590000000005,-118.22688000000001,0.12978987603527073,0.01965883989014234
710,711.0,785,34.066590000000005,-118.22688000000001,0.1133178161171636,0.017163871881213048
711,712.0,786,34.066590000000005,-118.22688000000001,0.000964906288759959,0.00014615113920417511
712,713.0,787,34.066590000000005,-118.22688000000001,0.12267221723467077,0.018580751837144797
713,714.0,788,34.066590000000005,-118.22688000000001,0.1468540799694398,0.022243497979371148
714,715.0,790,34.066590000000005,-118.22688000000001,0.11130142256049769,0.016858455470496716
715,716.0,791,34.066590000000005,-118.22688000000001,0.17053443345314015,0.025830282187035626
716,717.0,792,34.066590000000005,-118.22688000000001,0.09295261750661142,0.014079223131668076
717,718.0,793,34.066590000000005,-118.22688000000001,0.03551839511377848,0.005379852913233647
718,719.0,794,34.066590000000005,-118.22688000000001,0.15530596032166524,0.023523676123388227
719,720.0,795,34.066590000000005,-118.22688000000001,0.1882453426861941,0.028512894572202196
720,721.0,796,34.066590000000005,-118.22688000000001,0.26555778243516287,0.040223152112846
721,722.0,797,34.066590000000005,-118.22688000000001,0.06533437544004238,0.009895980066651752
722,723.0,798,34.066590000000005,-118.22688000000001,0.36308369311107686,0.054995076716557775
723,724.0,799,34.066590000000005,-118.22688000000001,0.34403937910203547,0.05211049795465497
724,725.0,800,34.066590000000005,-118.22688000000001,0.21086455639917,0.03193895147592762
725,726.0,801,34.066590000000005,-118.22688000000001,0.7014055182038823,0.10623955582394803
726,727.0,802,34.066590000000005,-118.22688000000001,0.05586155860925475,0.008461164077348452
727,728.0,803,34.066590000000005,-118.22688000000001,0.32106028438652356,0.048629931075078764
728,729.0,804,34.066590000000005,-118.22688000000001,0.013320894758787595,0.0020176715261310276
729,730.0,805,34.066590000000005,-118.22688000000001,0.002804690020243927,0.0004248170483996135
730,731.0,806,34.066590000000005,-118.22688000000001,0.22551024738216682,0.0341572854701522
731,732.0,807,34.066590000000005,-118.22688000000001,0.5990802816383453,0.09074069332548802
732,733.0,808,34.066590000000005,-118.22688000000001,0.5435714138013983,0.08233295014378512
733,734.0,809,34.066590000000005,-118.22688000000001,0.6525944187876482,0.09884630129903578
734,735.0,810,34.066590000000005,-118.22688000000001,0.7741288901929736,0.11725472256789572
735,736.0,811,34.066590000000005,-118.22688000000001,0.5227314016613042,0.0791763829716322
736,737.0,812,34.066590000000005,-118.22688000000001,0.1773392308295075,0.02686098216297607
737,738.0,813,34.066590000000005,-118.22688000000001,0.3845483662880519,0.05824625921376359
738,739.0,814,34.066590000000005,-118.22688000000001,0.4906248960648308,0.0743133175906197
739,740.0,815,34.066590000000005,-118.22688000000001,0.12334267010246786,0.018682303098187133
740,741.0,816,34.066590000000005,-118.22688000000001,0.1537625579028056,0.023289902103678286
741,742.0,817,34.066590000000005,-118.22688000000001,0.12502844924697967,0.01893764244594252
742,743.0,818,34.066590000000005,-118.22688000000001,0.3909222489039271,0.05921168996731482
743,744.0,819,34.066590000000005,-118.22688000000001,0.7222318887776604,0.10939405675352296
744,745.0,820,34.066590000000005,-118.22688000000001,0.049363149978330245,0.007476871783384421
745,746.0,821,34.066590000000005,-118.22688000000001,0.24142560063843793,0.036567930976702065
746,747.0,822,34.066590000000005,-118.22688000000001,0.18831218042914408,0.028523018262334356
747,748.0,823,34.066590000000005,-118.22688000000001,0.12879407497462725,0.01950800922282354
748,749.0,824,34.066590000000005,-118.22688000000001,0.7132836784100642,0.10803870115651105
749,750.0,825,34.066590000000005,-118.22688000000001,0.768438167672293,0.11639276779676332
750,751.0,826,34.066590000000005,-118.22688000000001,0.1496824092027259,0.022671895580572882
751,752.0,828,34.066590000000005,-118.22688000000001,0.7685878339529693,0.11641543724940974
752,753.0,829,34.066590000000005,-118.22688000000001,0.3060316248085888,0.04635359010434092
753,754.0,830,34.066590000000005,-118.22688000000001,0.9731545054482279,0.14740046909189158
754,755.0,831,34.066590000000005,-118.22688000000001,0.5782093988579701,0.08757945028035387
755,756.0,832,34.066590000000005,-118.22688000000001,0.2199755600183069,0.03331896482410621
756,757.0,833,34.066590000000005,-118.22688000000001,0.22378139917142692,0.0338954225944988
757,758.0,834,34.066590000000005,-118.22688000000001,0.08775575807360016,0.013292072156214635
758,759.0,835,34.066590000000005,-118.22688000000001,0.08338991195338591,0.012630791997206186
759,760.0,836,34.066590000000005,-118.22688000000001,0.021180388343835985,0.003208122821146357
760,761.0,837,34.066590000000005,-118.22688000000001,0.11823239868295515,0.01790826732051161
761,762.0,838,34.066590000000005,-118.22688000000001,0.26842274685283285,0.04065709872330908
762,763.0,839,34.066590000000005,-118.22688000000001,0.08194684098167015,0.012412214847356972
763,764.0,840,34.066590000000005,-118.22688000000001,0.5353145729243435,0.08108231397894056
764,765.0,841,34.066590000000005,-118.22688000000001,0.0988942166324524,0.01497917734592879
765,766.0,842,34.066590000000005,-118.22688000000001,0.23429558118778063,0.03548797069724251
766,767.0,843,34.066590000000005,-118.22688000000001,0.9288655926933024,0.1406921751066122
767,768.0,844,34.066590000000005,-118.22688000000001,1.0783067377233468,0.16332752720716293
768,769.0,845,34.066590000000005,-118.22688000000001,0.19738705681289764,0.02989755953859356
769,770.0,846,34.066590000000005,-118.22688000000001,0.011241834986318922,0.0017027632725944394
770,771.0,847,34.066590000000005,-118.22688000000001,0.2604474896238197,0.03944911309502122
771,772.0,848,34.066590000000005,-118.22688000000001,0.25860857886860444,0.03917057941263128
772,773.0,849,34.066590000000005,-118.22688000000001,0.5350194021315503,0.0810376054428588
773,774.0,850,34.066590000000005,-118.22688000000001,0.009326337586252032,0.001412629266397641
774,775.0,851,34.066590000000005,-118.22688000000001,0.48354537335624453,0.07324100588435917
775,776.0,852,34.066590000000005,-118.22688000000001,0.2084891656600401,0.03157915895864074
776,777.0,853,34.066590000000005,-118.22688000000001,0.1215117434771286,0.018404978745335743
777,778.0,854,34.066590000000005,-118.22688000000001,0.08087706869229878,0.012250180004593521
778,779.0,855,34.066590000000005,-118.22688000000001,0.06293062065010462,0.009531891341135846
779,780.0,856,34.066590000000005,-118.22688000000001,0.05024843970083981,0.007610963666687202
780,781.0,857,34.066590000000005,-118.22688000000001,0.09204210247030163,0.013941310454168354
781,782.0,858,34.066590000000005,-118.22688000000001,0.04469675643524862,0.0067700687080589905
782,783.0,859,34.066590000000005,-118.22688000000001,0.05251967967399001,0.007954980814620352
783,784.0,860,34.066590000000005,-118.22688000000001,0.05863633522962728,0.00888145024278088
784,785.0,861,34.066590000000005,-118.22688000000001,0.3467755929701165,0.05252494314854031
785,786.0,862,34.066590000000005,-118.22688000000001,0.31904886150381967,0.048325267555778546
786,787.0,863,34.066590000000005,-118.22688000000001,0.04821538242709641,0.007303023258290868
787,788.0,864,34.066590000000005,-118.22688000000001,0.11152472919976571,0.01689227898279118
788,789.0,865,34.066590000000005,-118.22688000000001,0.2067249053064409,0.03131193232374891
789,790.0,866,34.066590000000005,-118.22688000000001,0.15078891916942916,0.02283949495686287
790,791.0,867,34.066590000000005,-118.22688000000001,0.4299916331573556,0.06512939936890079
791,792.0,868,34.066590000000005,-118.22688000000001,0.2324595243883561,0.035209869294023005
792,793.0,869,34.066590000000005,-118.22688000000001,0.3982059551856467,0.060314928678785955
793,794.0,871,34.066590000000005,-118.22688000000001,0.23342876863247125,0.03535667748886498
794,795.0,872,34.066590000000005,-118.22688000000001,0.37806837707440916,0.05726475684753717
795,796.0,873,34.066590000000005,-118.22688000000001,0.32863868089948917,0.049777805533575956
796,797.0,874,34.066590000000005,-118.22688000000001,0.4382610439796375,0.06638193946144909
797,798.0,875,34.066590000000005,-118.22688000000001,0.7238666085554636,0.10964166230920087
798,799.0,876,34.066590000000005,-118.22688000000001,0.49831941114328393,0.0754787801411694
799,800.0,877,34.066590000000005,-118.22688000000001,0.6743316339233751,0.10213876481826055
800,801.0,878,34.066590000000005,-118.22688000000001,0.1822471499171969,0.02760436830745809
801,802.0,879,34.066590000000005,-118.22688000000001,0.12284134522278288,0.01860636908974418
802,803.0,880,34.066590000000005,-118.22688000000001,0.3646882675993654,0.05523811626571721
803,804.0,881,34.066590000000005,-118.22688000000001,0.18123242341437865,0.027450671066497883
804,805.0,882,34.066590000000005,-118.22688000000001,0.10448875514632677,0.01582656344616363
805,806.0,883,34.066590000000005,-118.22688000000001,0.2146950472295862,0.03251914315370799
806,807.0,884,34.066590000000005,-118.22688000000001,0.22754710667297534,0.034465801757399994
807,808.0,885,34.066590000000005,-118.22688000000001,0.26282096317420933,0.03980861522212024
808,809.0,886,34.066590000000005,-118.22688000000001,0.3387853769508418,0.05131469176215417
809,810.0,887,34.066590000000005,-118.22688000000001,0.09678362444929701,0.014659492983253522
810,811.0,888,34.066590000000005,-118.22688000000001,0.3263138622563075,0.049425673003088706
811,812.0,889,34.066590000000005,-118.22688000000001,0.40248465115621407,0.06096300849512789
812,813.0,890,34.066590000000005,-118.22688000000001,0.46100898724988093,0.06982749460211529
813,814.0,891,34.066590000000005,-118.22688000000001,0.29732304345188937,0.04503453031484617
814,815.0,892,34.066590000000005,-118.22688000000001,0.15350128881807798,0.023250328546311545
815,816.0,893,34.066590000000005,-118.22688000000001,0.3406016512928898,0.051589796782496374
816,817.0,894,34.066590000000005,-118.22688000000001,0.25450994569206764,0.038549773107491844
817,818.0,895,34.066590000000005,-118.22688000000001,0.10309871807951071,0.015616019165109888
818,819.0,896,34.066590000000005,-118.22688000000001,0.023439868135454137,0.003550358693583453
819,820.0,897,34.066590000000005,-118.22688000000001,0.030926857522727457,0.004684388019442452
820,821.0,898,34.066590000000005,-118.22688000000001,0.052015101583899784,0.007878554053241353
821,822.0,899,34.066590000000005,-118.22688000000001,0.2647099153330539,0.04009472850911323
822,823.0,900,34.066590000000005,-118.22688000000001,0.1821353737451425,0.027587437943264247
823,824.0,901,34.066590000000005,-118.22688000000001,0.34940691436313265,0.052923500628869156
824,825.0,902,34.066590000000005,-118.22688000000001,0.32671406775502204,0.04948629079596067
825,826.0,903,34.066590000000005,-118.22688000000001,0.04408995038639068,0.006678157818525308
826,827.0,904,34.066590000000005,-118.22688000000001,0.012275201118311863,0.0018592837960536368
827,828.0,905,34.066590000000005,-118.22688000000001,0.23863742057847448,0.036145614636952934
828,829.0,906,34.066590000000005,-118.22688000000001,0.04531799328162587,0.006864165382390265
829,830.0,907,34.066590000000005,-118.22688000000001,0.030463085848033034,0.00461414206978207
830,831.0,908,34.066590000000005,-118.22688000000001,0.19532404789618596,0.029585082454675636
831,832.0,909,34.066590000000005,-118.22688000000001,0.1678346235781858,0.02542135098464254
832,833.0,910,34.066590000000005,-118.22688000000001,0.0677874626229783,0.010267541005293779
833,834.0,911,34.066590000000005,-118.22688000000001,0.4576126960887121,0.06931306970090359
834,835.0,912,34.066590000000005,-118.22688000000001,0.008582225991887836,0.0012999211635712777
835,836.0,913,34.066590000000005,-118.22688000000001,0.06669884047052,0.010102651036601427
836,837.0,914,34.066590000000005,-118.22688000000001,0.16063984133697046,0.024331581301173126
837,838.0,915,34.066590000000005,-118.22688000000001,0.07223081430255436,0.0109405606730269
838,839.0,916,34.066590000000005,-118.22688000000001,0.11907190019196928,0.018035423815743613
839,840.0,917,34.066590000000005,-118.22688000000001,0.1805464981600781,0.02734677625464649
840,841.0,918,34.066590000000005,-118.22688000000001,0.14104879451616575,0.021364190742715238
841,842.0,919,34.066590000000005,-118.22688000000001,0.5710483632181247,0.08649479208210528
842,843.0,920,34.066590000000005,-118.22688000000001,0.2117133710317126,0.03206751859893673
843,844.0,921,34.066590000000005,-118.22688000000001,0.030015503897431774,0.004546348323664333
844,845.0,922,34.066590000000005,-118.22688000000001,0.2840860107503863,0.04302956109499184
845,846.0,923,34.066590000000005,-118.22688000000001,0.10367022480781792,0.015702583384224155
846,847.0,924,34.066590000000005,-118.22688000000001,0.10618039914525677,0.016082791123868224
847,848.0,925,34.066590000000005,-118.22688000000001,0.05555935449071122,0.008415390226859725
848,849.0,926,34.066590000000005,-118.22688000000001,0.1472905645939475,0.022309610850496576
849,850.0,927,34.066590000000005,-118.22688000000001,0.17374768612633407,0.026316982858602064
850,851.0,928,34.066590000000005,-118.22688000000001,0.015328728649200896,0.0023217914327322954
851,852.0,929,34.066590000000005,-118.22688000000001,0.04990241670939488,0.007558552717583012
852,853.0,930,34.066590000000005,-118.22688000000001,0.018552092104927587,0.002810023550826365
853,854.0,931,34.066590000000005,-118.22688000000001,0.442886042378509,0.06708247255226482
854,855.0,933,34.066590000000005,-118.22688000000001,0.1438555645852109,0.021789322849173277
855,856.0,934,34.066590000000005,-118.22688000000001,0.02324212286892825,0.0035204068772136652
856,857.0,935,34.066590000000005,-118.22688000000001,0.2502314704814232,0.03790172672891956
857,858.0,936,34.066590000000005,-118.22688000000001,0.37703478141712543,0.057108201558647265
858,859.0,937,34.066590000000005,-118.22688000000001,0.29407350886281963,0.044542334142421744
859,860.0,938,34.066590000000005,-118.22688000000001,0.22057283510642228,0.03340943209078609
860,861.0,939,34.066590000000005,-118.22688000000001,0.19880464167706877,0.030112276392686682
861,862.0,940,34.066590000000005,-118.22688000000001,0.012506479748722633,0.0018943147992731882
862,863.0,941,34.066590000000005,-118.22688000000001,0.1537259034311089,0.02328435017303196
863,864.0,942,34.066590000000005,-118.22688000000001,0.12924195033878647,0.019575847411314854
864,865.0,943,34.19925,-118.53276000000001,0.11600938709454893,0.017571555165254344
865,866.0,944,34.19925,-118.53276000000001,0.3727223144186013,0.05645500655727081
866,867.0,946,34.19925,-118.53276000000001,0.2260630171206045,0.03424101165986756
867,868.0,947,34.19925,-118.53276000000001,0.06007209350659544,0.009098919763132322
868,869.0,948,34.19925,-118.53276000000001,0.3194604129389739,0.04838760387982325
869,870.0,949,34.19925,-118.53276000000001,0.14969674294310878,0.022674066664449544
870,871.0,950,34.19925,-118.53276000000001,0.10413493603280315,0.01577297164443525
871,872.0,951,34.19925,-118.53276000000001,0.6106490711444601,0.09249297930934755
872,873.0,952,34.19925,-118.53276000000001,0.5359739573430209,0.08118218873888956
873,874.0,953,34.19925,-118.53276000000001,0.47570038312598417,0.07205275136414907
874,875.0,954,34.19925,-118.53276000000001,1.0800481887606632,0.16359129899094843
875,876.0,955,34.19925,-118.53276000000001,0.8880042482943103,0.1345030434749782
876,877.0,956,34.19925,-118.53276000000001,0.6323796426947427,0.09578443654683035
877,878.0,957,34.19925,-118.53276000000001,0.029925883339295023,0.004532773796458553
878,879.0,958,34.19925,-118.53276000000001,0.09881266158207375,0.014966824474298104
879,880.0,959,34.19925,-118.53276000000001,0.3225066734006046,0.04884901079774491
880,881.0,960,34.19925,-118.53276000000001,0.6172335238195066,0.09349030440786125
881,882.0,961,34.19925,-118.53276000000001,0.44584350029168274,0.06753042884418022
882,883.0,962,34.19925,-118.53276000000001,0.15945244819433665,0.024151730819835522
883,884.0,963,34.19925,-118.53276000000001,0.0258920200717933,0.0039217779735409575
884,885.0,964,34.19925,-118.53276000000001,0.32248273666186944,0.04884538517971782
885,886.0,965,34.19925,-118.53276000000001,0.5412830262383788,0.0819863357075731
886,887.0,966,34.19925,-118.53276000000001,0.5110768946052291,0.07741111363620537
887,888.0,967,34.19925,-118.53276000000001,0.18325972136481197,0.027757739129390183
888,889.0,968,34.19925,-118.53276000000001,0.13014362014768888,0.019712420331703274
889,890.0,969,34.19925,-118.53276000000001,0.06345522595857168,0.00961135155852499
890,891.0,970,34.19925,-118.53276000000001,0.018178873402166573,0.002753493357981497
891,892.0,971,34.19925,-118.53276000000001,0.523128025549133,0.079236458269842
892,893.0,972,34.19925,-118.53276000000001,0.5243785591723258,0.0794258724293016
893,894.0,973,34.19925,-118.53276000000001,0.06576008573347827,0.009960460985764176
894,895.0,974,34.19925,-118.53276000000001,0.28657915795856287,0.04340718979212365
895,896.0,975,34.19925,-118.53276000000001,0.08642407779756739,0.013090366983738206
896,897.0,976,34.19925,-118.53276000000001,0.15123338255031946,0.022906816343621718
897,898.0,977,34.19925,-118.53276000000001,0.060822878835918776,0.009212638714347163
898,899.0,978,34.19925,-118.53276000000001,0.23645905373867754,0.03581566467295169
899,900.0,979,34.19925,-118.53276000000001,0.603737613528373,0.09144612386243088
900,901.0,980,34.19925,-118.53276000000001,0.5338193899495722,0.0808558435976952
901,902.0,981,34.19925,-118.53276000000001,0.6861758506590823,0.10393276884649565
902,903.0,982,34.19925,-118.53276000000001,0.3687054847741525,0.0558465907604583
903,904.0,983,34.19925,-118.53276000000001,0.48799629650236487,0.07391517237689153
904,905.0,984,34.19925,-118.53276000000001,0.6222949205948923,0.09425693730610636
905,906.0,985,34.19925,-118.53276000000001,1.0287802256688516,0.15582591151464206
906,907.0,987,34.19925,-118.53276000000001,0.04271988576799242,0.0064706386976585845
907,908.0,988,34.19925,-118.53276000000001,0.099963760053626,0.015141177522789219
908,909.0,989,34.19925,-118.53276000000001,0.27344168859715845,0.04141730109951627
909,910.0,990,34.19925,-118.53276000000001,0.31482347221290824,0.047685261924515165
910,911.0,991,34.19925,-118.53276000000001,0.1894050637881381,0.028688553661776646
911,912.0,992,34.19925,-118.53276000000001,0.4581132269706481,0.06938888344515416
912,913.0,993,34.19925,-118.53276000000001,0.7298163619406238,0.11054285162193982
913,914.0,994,34.19925,-118.53276000000001,0.13528259464830195,0.02049080366939613
914,915.0,995,34.19925,-118.53276000000001,0.4519953964088165,0.06846223604272206
915,916.0,996,34.19925,-118.53276000000001,0.845526090682697,0.12806901853540584
916,917.0,997,34.19925,-118.53276000000001,0.5625851923641814,0.085212903803428
917,918.0,998,34.19925,-118.53276000000001,0.7859504190098355,0.11904529013268975
918,919.0,999,34.19925,-118.53276000000001,0.3428318832913235,0.05192760258919247
919,920.0,1000,34.19925,-118.53276000000001,0.4047635573390564,0.06130818681828907
920,921.0,1002,34.19925,-118.53276000000001,0.004701293159166564,0.0007120892038417622
921,922.0,1003,34.19925,-118.53276000000001,0.2977744455966535,0.045102902693039786
922,923.0,1004,34.19925,-118.53276000000001,0.08850965467063661,0.013406262360779093
923,924.0,1005,34.19925,-118.53276000000001,0.28182565273525256,0.04268719220096625
924,925.0,1006,34.19925,-118.53276000000001,0.22740567182437657,0.034444379092332236
925,926.0,1007,34.19925,-118.53276000000001,0.016389661313387427,0.0024824873669344154
926,927.0,1009,34.19925,-118.53276000000001,0.40253429771997795,0.06097052829465266
927,928.0,1010,34.19925,-118.53276000000001,0.26307100510219994,0.03984648823947989
928,929.0,1011,34.19925,-118.53276000000001,0.32262973846429327,0.048867651052724954
929,930.0,1012,34.19925,-118.53276000000001,0.429150621330572,0.06500201411087064
930,931.0,1013,34.19925,-118.53276000000001,0.15342788556822187,0.02323921040073334
931,932.0,1014,34.19925,-118.53276000000001,0.12400200564462738,0.01878217045497289
932,933.0,1015,34.19925,-118.53276000000001,0.2409549228835187,0.0364966389860903
933,934.0,1016,34.19925,-118.53276000000001,0.22188316521869186,0.03360790342512453
934,935.0,1017,34.19925,-118.53276000000001,0.013927651617307935,0.0021095749649682415
935,936.0,1018,34.19925,-118.53276000000001,0.06042618066724657,0.009152552165065614
936,937.0,1019,34.19925,-118.53276000000001,0.2978418364701772,0.045113110164016174
937,938.0,1020,34.19925,-118.53276000000001,0.4944200867892312,0.07488816247900888
938,939.0,1021,34.19925,-118.53276000000001,0.542024081820878,0.08209858092646899
939,940.0,1022,34.19925,-118.53276000000001,0.6163259478615278,0.09335283690275942
940,941.0,1023,34.19925,-118.53276000000001,0.27049017431313344,0.040970245069295946
941,942.0,1024,34.19925,-118.53276000000001,0.06071576816130367,0.009196415017498795
942,943.0,1025,34.19925,-118.53276000000001,0.43408815920987337,0.06574988651498882
943,944.0,1026,34.19925,-118.53276000000001,0.21441077840942518,0.03247608590308094
944,945.0,1027,34.19925,-118.53276000000001,0.506476535597007,0.07671431259175998
945,946.0,1028,34.19925,-118.53276000000001,0.36035009532542706,0.054581027771958016
946,947.0,1029,34.19925,-118.53276000000001,0.16746552922120442,0.025365445492705096
947,948.0,1030,34.19925,-118.53276000000001,0.26508659900431936,0.040151783529187565
948,949.0,1031,34.19925,-118.53276000000001,0.3733600881751066,0.05655160802225614
949,950.0,1032,34.19925,-118.53276000000001,0.010710872165667839,0.0016223401040264887
950,951.0,1033,34.19925,-118.53276000000001,0.20279718197060148,0.030717013162480437
951,952.0,1034,34.19925,-118.53276000000001,0.15289655681549405,0.023158731805653497
952,953.0,1035,34.19925,-118.53276000000001,0.0375385614060021,0.0056858407676291176
953,954.0,1036,34.19925,-118.53276000000001,0.39639132014590156,0.06004007195809921
954,955.0,1037,34.19925,-118.53276000000001,0.02145633925218422,0.003249920185397503
955,956.0,1038,34.19925,-118.53276000000001,0.12874969226337704,0.01950128672149284
956,957.0,1039,34.19925,-118.53276000000001,0.26646765933803634,0.04036096813440124
957,958.0,1040,34.19925,-118.53276000000001,0.027424740480029144,0.004153934024708415
958,959.0,1041,34.19925,-118.53276000000001,0.14904201022258343,0.022574896481713968
959,960.0,1042,34.19925,-118.53276000000001,0.39461618631950124,0.059771198354527114
960,961.0,1043,34.19925,-118.53276000000001,0.4935731269734725,0.0747598762989153
961,962.0,1044,34.19925,-118.53276000000001,0.16733453988613856,0.025345604974753785
962,963.0,1045,34.19925,-118.53276000000001,0.23858115895446108,0.03613709287630237
963,964.0,1046,34.19925,-118.53276000000001,0.25342159875559145,0.038384924824846914
964,965.0,1047,34.19925,-118.53276000000001,0.33175827503824995,0.05025032005912692
965,966.0,1048,34.19925,-118.53276000000001,0.33249638967240014,0.050362119822379536
966,967.0,1049,34.19925,-118.53276000000001,0.30115974100151244,0.04561566210369575
967,968.0,1050,34.19925,-118.53276000000001,0.02977764285555465,0.004510320304521344
968,969.0,1051,34.19925,-118.53276000000001,0.4116991294884409,0.062358694813182514
969,970.0,1052,34.19925,-118.53276000000001,0.4427888280345711,0.06706774781963637
970,971.0,1053,34.19925,-118.53276000000001,0.4283842765006817,0.06488593841396992
971,972.0,1054,34.19925,-118.53276000000001,0.04017745816445069,0.006085545663308797
972,973.0,1055,34.19925,-118.53276000000001,0.16466368757536784,0.024941059878082383
973,974.0,1056,34.19925,-118.53276000000001,0.15214908577905747,0.023045514859334572
974,975.0,1058,34.19925,-118.53276000000001,0.45662071693088835,0.06916281792446523
975,976.0,1059,34.19925,-118.53276000000001,0.4025060222824645,0.060966245508383955
976,977.0,1060,34.19925,-118.53276000000001,0.05547745071225516,0.00840298453454958
977,978.0,1061,34.19925,-118.53276000000001,0.04930739114669916,0.007468426179020032
978,979.0,1063,34.19925,-118.53276000000001,0.00403243947077424,0.0006107801651732715
979,980.0,1064,34.19925,-118.53276000000001,0.1782554558954373,0.026999759719628903
980,981.0,1065,34.19925,-118.53276000000001,0.10678006758038756,0.0161736209028427
981,982.0,1066,34.19925,-118.53276000000001,0.036519464259354394,0.005531481519816878
982,983.0,1067,34.19925,-118.53276000000001,0.10636497412187326,0.016110748080326403
983,984.0,1068,34.19925,-118.53276000000001,0.278031761999648,0.042112544217546684
984,985.0,1069,34.19925,-118.53276000000001,0.29258328477963597,0.044316614867955524
985,986.0,1070,34.19925,-118.53276000000001,0.18510005038012697,0.028036487630909896
986,987.0,1071,34.19925,-118.53276000000001,0.1946017945872303,0.029475685153479148
987,988.0,1072,34.19925,-118.53276000000001,0.10625594152997149,0.016094233277073013
988,989.0,1073,34.19925,-118.53276000000001,0.16239175720577487,0.024596938158101364
989,990.0,1074,34.19925,-118.53276000000001,0.07547013141472597,0.011431209238283826
990,991.0,1075,34.19925,-118.53276000000001,0.07922593010208726,0.012000087546129483
991,992.0,1076,34.19925,-118.53276000000001,0.35786126627282633,0.05420405313145743
992,993.0,1077,34.19925,-118.53276000000001,0.43723439528600916,0.06622643640598752
993,994.0,1078,34.19925,-118.53276000000001,0.26880691624513015,0.040715287580595706
994,995.0,1079,34.19925,-118.53276000000001,0.18463174356286924,0.027965554758322592
995,996.0,1080,34.19925,-118.53276000000001,0.22681478392197796,0.03435487927138226
996,997.0,1081,34.19925,-118.53276000000001,0.17659005958720184,0.026747507692141504
997,998.0,1082,34.19925,-118.53276000000001,0.09636797691821763,0.014596536237212696
998,999.0,1083,34.19925,-118.53276000000001,0.23760150201608377,0.035988707505369484
999,1000.0,1084,34.19925,-118.53276000000001,0.23972380187838443,0.03631016519117929
1000,1001.0,1085,34.19925,-118.53276000000001,0.0986284620832634,0.01493892439021163
